age,income,employment_status,credit_score,loan_amount,loan_term,existing_debts,payment_history,missed_emis,loan_approved,interest_rate
30,90281.85,3,693,22970.88,60,8165.24,67,0,1,10.8
46,33257.8,1,675,17473.02,60,16401.05,62,2,0,15.15
51,51764.0,3,672,25409.31,60,60923.27,65,2,0,14.69
18,42165.58,3,762,15719.08,60,18320.47,61,3,0,12.19
45,77046.25,3,612,43239.96,48,21021.7,46,1,0,13.66
41,48706.2,2,690,23185.49,48,1550.27,73,0,1,12.02
24,249952.98,2,743,14316.66,36,1885.77,76,1,1,10.17
34,15000.0,2,801,18492.78,60,3555.36,37,4,0,13.82
46,32490.95,3,632,19315.74,36,21743.48,67,2,0,15.22
42,205313.06,0,713,26953.38,72,8848.03,62,4,1,13.75
39,89154.61,1,619,90398.01,60,8492.51,74,3,0,15.53
33,205398.84,3,609,66170.29,36,12905.81,84,1,1,11.14
27,108905.48,0,687,56263.5,36,5911.21,61,1,0,14.27
35,49530.81,3,705,9831.74,12,3450.94,71,0,1,10.48
29,46185.33,2,585,8194.86,72,7124.47,74,0,0,11.79
25,38950.85,3,606,24269.97,12,9484.17,87,1,1,10.87
34,65289.47,3,745,14706.1,60,2615.46,76,0,1,9.52
50,131491.49,1,577,78973.8,24,4207.39,52,0,0,14.58
29,55793.19,2,796,33886.62,72,7160.47,96,1,1,10.2
36,44370.46,3,589,43954.22,60,8830.98,69,0,0,11.77
37,44892.19,0,764,18784.0,48,3071.68,34,6,0,16.75
36,106031.01,2,664,30979.91,36,538.85,82,1,1,11.24
29,58828.93,1,672,11024.02,24,2826.85,62,2,1,13.28
34,76487.42,3,617,23261.01,48,12551.98,64,0,1,11.51
43,31583.2,3,603,21335.42,72,6248.7,61,1,0,13.25
54,77740.13,3,591,9232.28,48,5293.75,85,1,1,10.53
21,23872.66,1,665,24973.61,60,7347.37,69,1,0,14.53
39,36131.02,0,684,42409.46,12,11353.05,44,1,0,16.72
41,64774.78,2,733,27246.48,36,18759.0,50,1,0,12.66
39,61552.61,3,725,100000.0,48,14010.05,88,0,1,10.63
19,70535.48,2,725,34489.96,24,1290.24,79,2,1,11.78
44,109539.23,3,687,4775.32,36,20138.4,60,1,1,11.11
37,45454.53,0,649,24265.15,72,25835.32,95,1,0,14.09
32,26279.76,3,748,19745.98,36,5973.33,85,0,1,10.62
34,93763.19,2,676,52230.51,84,2440.91,37,1,1,12.22
39,90001.02,3,776,13220.84,48,80000.0,67,2,0,12.65
45,55792.77,3,570,48016.25,36,6417.59,59,1,1,14.01
49,100195.99,3,630,26840.54,24,11435.73,58,0,1,11.5
46,48864.12,3,655,9176.15,48,3046.14,75,1,1,11.42
32,82626.4,3,737,11140.67,36,3045.32,57,4,1,12.55
27,37956.51,3,850,21546.21,60,6785.34,86,1,1,8.21
35,29487.56,2,655,2195.99,60,26267.27,81,0,0,13.16
28,186337.54,3,704,5459.13,48,2602.72,73,1,1,9.41
25,65101.23,1,750,30137.01,60,19308.57,54,3,0,15.13
46,176461.51,1,601,19513.6,84,2753.06,98,0,1,11.86
47,59266.31,3,608,35468.36,60,2287.73,66,1,1,11.61
28,86681.73,3,727,70878.52,60,2752.87,61,3,1,12.84
35,18784.0,3,583,32126.91,60,51236.15,59,4,0,18.98
33,37703.52,3,558,16830.43,60,2311.87,82,1,1,13.07
28,50805.63,3,831,8044.93,36,46719.68,49,2,0,12.66
30,91935.95,3,670,100000.0,60,13524.73,94,0,1,11.25
18,32693.78,2,792,5993.31,24,8925.38,69,5,1,13.1
41,130547.17,0,669,63277.23,36,20059.39,85,1,1,12.25
44,85155.52,2,850,44872.34,24,10193.08,47,3,1,12.28
23,27318.9,0,638,17969.85,60,3088.66,89,0,0,13.07
18,49948.2,3,600,30447.63,48,13637.34,75,1,0,13.51
25,250000.0,3,644,12338.11,60,16994.99,93,0,1,9.17
46,53433.0,3,588,44131.24,72,28514.47,63,2,0,14.81
53,167635.05,3,666,28982.25,36,4598.25,99,0,1,9.58
31,106338.52,0,683,5273.38,24,4328.4,65,0,0,12.43
25,38288.29,3,797,29102.43,48,21707.91,88,1,1,11.26
31,21528.54,3,662,66273.61,60,33786.5,52,3,0,17.39
37,123674.22,3,747,14713.48,72,4948.35,56,1,1,9.13
26,48300.91,2,675,13095.77,36,7684.94,71,1,1,11.46
51,64124.72,3,725,8827.49,48,3666.15,88,0,1,9.39
50,121678.07,3,687,24870.94,36,2653.3,70,1,1,9.05
23,76030.39,1,708,22541.15,36,7464.92,58,1,1,13.33
27,77544.39,3,730,14691.76,24,4975.45,91,1,1,8.78
37,22489.21,3,623,43561.42,24,2720.08,100,0,1,10.9
34,81991.95,2,608,29135.26,36,2118.78,100,0,1,10.05
41,86770.01,1,668,26346.15,36,17287.58,72,2,1,13.72
43,54589.75,3,599,18573.83,36,2098.56,100,0,1,9.87
44,44114.5,0,730,6080.6,60,977.88,59,1,0,12.25
53,100598.7,1,557,25274.13,36,1734.7,79,0,0,13.15
32,20570.73,3,771,3613.76,48,12233.89,93,0,1,9.18
35,98080.49,3,601,29370.72,72,32729.35,56,3,0,15.01
29,44258.82,0,654,10002.41,36,27432.98,65,5,0,16.7
29,107696.75,3,672,33938.3,60,18453.54,75,1,1,11.27
50,37595.36,3,683,6601.34,12,4270.77,77,1,1,10.11
27,45141.03,2,640,38310.28,72,5418.21,59,2,0,13.31
39,68983.72,3,656,38277.82,60,7530.3,80,3,1,13.34
39,73029.84,3,720,19026.2,36,624.35,86,0,1,8.25
48,26540.25,2,678,45848.74,36,10117.27,87,0,0,12.61
33,46901.99,2,644,19050.73,120,35034.53,90,0,0,13.1
47,81921.15,3,596,15463.22,12,6192.27,41,3,1,14.75
40,95390.77,2,683,9746.5,48,14091.85,96,0,1,9.31
29,75996.17,3,643,9141.7,84,9766.54,62,0,1,11.09
35,41991.95,3,616,6774.54,48,5125.83,49,1,1,13.03
50,193268.52,3,644,12491.11,36,12930.93,84,0,1,9.03
32,116604.91,2,760,10491.13,36,25895.84,74,1,1,9.47
35,70170.9,3,826,20384.37,36,16813.23,100,0,1,6.76
24,70087.64,3,635,77261.07,24,14121.99,100,0,1,11.63
27,43029.78,3,663,78127.33,48,1413.2,83,2,1,12.54
28,137750.41,1,585,14308.2,60,8202.93,30,5,0,17.84
40,68484.05,2,777,9172.96,12,31590.48,58,1,0,12.36
38,117310.58,3,746,6098.9,12,7688.45,100,0,1,7.06
26,241244.33,3,813,90140.25,48,5161.78,100,0,1,7.2
30,69719.99,0,641,100000.0,12,2159.51,77,0,0,13.39
30,78924.69,3,706,100000.0,12,34828.54,63,1,0,12.72
42,176149.45,3,753,36319.0,60,20237.39,68,0,1,8.82
31,15000.0,1,649,29143.3,36,12005.69,58,1,0,15.22
48,53760.34,3,583,60702.84,72,17117.66,54,3,0,16.37
32,164508.07,3,631,13089.51,36,5675.02,100,0,1,8.91
32,81608.31,1,736,21934.56,36,44088.66,49,4,0,16.31
35,27620.13,3,489,88727.8,72,23523.4,41,2,0,18.7
43,49221.14,3,590,19536.32,72,8571.89,40,3,0,15.87
38,135851.26,3,678,23517.91,36,17205.21,38,2,1,12.09
42,51616.59,3,532,10001.3,60,15251.0,72,3,1,14.67
33,28376.26,3,654,27364.95,36,3363.05,68,1,1,12.45
21,146865.86,3,496,30243.06,48,1284.65,89,0,1,12.11
36,39486.63,3,600,31739.37,36,6296.25,73,0,0,13.09
42,61275.36,3,608,100000.0,12,4776.21,84,2,1,12.16
52,31720.55,3,718,15388.41,72,22321.07,66,1,0,13.05
56,48845.29,1,579,39670.96,24,16702.56,93,1,0,14.32
46,75466.94,3,619,22130.39,24,36975.84,75,1,1,12.24
53,123690.58,2,618,29928.08,60,80000.0,65,1,0,13.68
24,102485.62,2,685,19639.61,12,4536.37,48,3,1,13.06
21,38196.42,1,710,22417.08,60,9664.98,51,4,0,14.92
29,15000.0,3,474,16990.67,36,3562.03,50,1,0,16.46
23,49700.08,3,641,13778.52,36,3217.16,76,1,1,11.32
43,26787.93,3,540,9995.33,60,33278.53,73,1,0,15.57
39,19772.67,3,711,8453.67,36,17757.4,86,0,0,11.38
32,55829.47,3,670,16908.26,36,6578.97,92,1,1,9.24
41,23321.9,3,594,19147.59,48,22677.43,55,1,0,15.99
34,65120.15,3,793,8008.69,48,1181.28,83,0,1,7.68
58,75271.39,0,684,7366.47,72,17006.89,65,1,0,13.24
29,79634.36,3,706,36103.73,84,17140.49,83,1,1,9.57
36,40874.67,3,553,7592.53,48,10044.36,66,2,1,14.57
31,62401.44,2,597,15588.51,48,3044.5,49,2,1,13.38
34,59191.11,3,741,2601.56,36,3917.69,86,0,1,8.22
50,39349.54,3,716,7369.19,48,5153.84,71,0,1,11.1
46,40013.31,3,646,40656.34,48,6448.88,92,0,1,11.58
46,87147.27,3,430,5864.56,36,22054.72,59,4,0,16.81
38,96548.81,3,641,18237.95,36,10170.81,89,1,1,11.3
53,35363.29,3,682,39411.92,36,40290.45,100,0,0,13.32
51,28459.78,1,591,24863.27,48,16805.37,61,0,0,14.69
19,95718.37,3,610,17772.65,48,14774.42,98,0,1,10.79
29,69655.5,0,673,58708.33,48,5399.23,79,0,0,13.64
40,20786.48,1,456,60062.77,48,29838.76,56,1,0,20.0
48,52559.69,3,647,13992.04,60,13425.77,56,0,1,11.14
35,42759.49,3,677,85910.39,60,12404.25,91,0,1,11.07
31,40091.8,2,661,16308.24,48,43481.32,100,0,0,13.17
33,67241.36,3,541,20347.3,60,4120.66,89,1,1,12.55
24,65237.8,2,577,17153.31,60,2734.64,52,2,1,14.31
59,63644.81,3,850,13473.33,48,329.2,46,5,1,11.41
39,118526.31,0,687,19977.31,48,4634.31,63,2,0,12.44
37,52002.41,2,624,39147.46,72,6974.01,100,0,1,11.17
42,250000.0,1,832,26736.78,36,12462.04,100,0,1,8.66
44,80434.31,3,666,21978.79,60,3109.43,51,3,1,13.02
51,22178.2,3,667,11411.74,36,5504.12,53,0,1,11.86
40,83974.86,3,711,10756.05,36,20187.69,56,3,1,12.39
18,53317.37,1,730,43143.67,36,10948.38,86,0,1,11.07
22,47792.3,3,643,18089.23,36,2793.58,99,0,1,9.85
57,42302.84,2,624,17324.47,36,5842.33,34,2,0,14.96
24,50399.39,3,681,16197.69,84,3176.61,75,2,1,11.72
42,47984.64,2,662,10083.52,48,6440.0,80,1,1,10.83
28,72301.72,3,429,7453.27,24,5762.04,70,0,0,14.25
36,113462.28,3,630,20905.16,36,2149.89,100,0,1,9.76
24,112958.57,3,690,100000.0,72,1228.79,84,1,1,10.99
34,37348.83,3,652,15305.89,24,5932.77,67,2,1,12.88
25,247817.69,3,662,15547.78,36,10341.08,48,3,0,11.76
31,59606.0,3,653,19404.63,36,56285.95,33,2,0,16.67
47,41004.68,3,637,26432.72,60,21791.47,48,0,0,14.2
37,56270.31,1,628,18556.4,60,2530.09,70,0,0,10.86
26,42553.23,3,805,34797.02,24,9239.36,71,2,1,11.88
46,99908.43,3,717,19729.58,60,11018.86,47,5,1,13.71
60,101003.92,3,623,15290.89,12,5055.28,88,0,1,10.18
28,58484.3,1,595,9669.16,12,22877.08,77,2,1,14.97
18,145341.75,3,588,26479.99,36,3302.96,64,0,1,12.49
39,21690.67,2,543,7196.24,120,6317.55,90,0,0,12.9
28,92897.18,0,696,17584.88,48,10440.04,11,4,0,16.37
50,26505.17,3,669,26120.41,12,25075.17,81,0,0,15.17
43,128889.92,1,642,22040.94,24,1244.64,88,0,1,12.05
19,40816.78,3,715,18350.75,60,11859.79,71,0,1,12.13
53,47597.17,2,548,19357.64,48,3221.02,49,2,0,15.13
53,76392.03,1,620,68020.17,12,3871.34,99,0,0,11.29
36,76417.97,2,704,77323.14,48,41238.16,66,3,0,15.69
48,112293.36,3,554,15101.12,72,17394.17,56,3,0,14.35
40,142619.85,3,610,3393.42,24,80000.0,67,1,1,12.6
27,21021.06,3,705,18272.06,120,17590.75,63,4,0,15.57
29,50771.62,2,627,50730.99,84,6176.26,74,0,0,12.92
50,132269.59,3,795,7893.88,36,36052.18,52,0,1,8.52
43,29928.77,3,691,3851.33,60,9052.24,37,0,1,11.97
44,43117.53,1,729,9481.43,60,2895.28,92,0,1,8.89
51,250000.0,1,596,39569.51,48,9053.58,61,2,0,14.06
62,41479.07,3,606,7781.41,36,4286.99,81,1,1,12.2
40,137047.57,3,674,41126.09,72,7400.49,68,3,1,11.85
40,41643.74,3,677,12922.88,60,1691.21,33,2,1,12.5
41,140698.18,3,734,11133.23,60,14495.78,65,3,1,11.29
49,65424.6,3,611,10895.11,48,2733.32,78,1,1,10.66
26,34836.03,1,702,6660.09,36,1901.66,64,2,1,13.36
18,31396.88,3,618,34453.2,36,3925.34,73,0,0,12.94
38,57868.41,3,738,6293.77,60,2088.84,40,4,0,12.42
25,47796.13,3,607,33192.08,36,1111.71,50,2,1,13.25
21,49986.31,3,559,64460.17,60,5349.66,82,0,1,13.24
38,52466.58,1,665,44024.75,36,27751.85,37,2,0,16.29
45,49963.7,3,724,33219.12,120,14887.56,94,0,1,10.32
35,48317.59,3,660,38185.59,48,3113.25,88,0,1,10.81
28,28223.11,2,588,15362.5,84,3562.35,83,2,1,12.65
30,82785.71,2,660,12071.53,24,3816.46,79,0,1,11.25
30,49403.13,2,598,22093.07,60,26759.9,96,0,1,13.02
33,47795.87,2,658,25230.41,36,2331.82,100,0,1,10.31
40,111654.4,3,755,11937.95,48,8615.76,78,0,1,8.86
44,32356.36,3,565,47472.24,60,1432.88,70,2,0,14.64
49,20922.36,3,657,75411.57,48,2173.03,48,1,0,12.73
19,60359.29,3,816,25940.38,60,6573.94,53,1,1,10.03
41,32610.47,0,516,11075.5,36,1617.68,36,3,0,18.29
34,60641.43,2,624,24044.6,24,13314.03,69,0,1,11.74
44,68267.94,1,672,13362.78,60,2500.18,70,0,1,12.2
41,16417.99,3,721,31815.24,36,22409.52,55,3,0,15.81
43,64832.26,3,568,26654.2,24,3996.8,46,2,1,14.35
46,16913.49,3,626,34810.07,120,29223.08,71,2,0,15.5
41,46151.09,3,614,12088.68,36,14839.31,92,0,1,11.63
36,48034.64,3,561,40821.06,72,10335.3,80,3,0,15.55
44,53822.26,1,779,36173.23,36,42141.4,100,0,0,12.3
34,48272.87,2,766,13301.09,60,15113.95,100,0,1,8.16
33,80903.39,2,573,35000.95,36,7056.66,44,3,0,15.38
39,217287.82,3,753,61662.98,24,4539.08,62,2,1,11.2
56,65107.24,1,603,75058.75,36,32909.49,55,3,0,16.71
37,61012.71,2,622,6708.09,48,13625.25,86,0,1,10.2
53,113244.05,2,661,21356.39,12,18032.89,78,0,1,12.14
29,61398.31,3,627,27498.82,36,5376.7,79,0,1,10.82
59,131003.28,0,675,26027.31,48,1917.96,59,4,0,15.38
40,135664.12,0,714,35599.72,48,2849.05,45,3,0,13.98
52,38675.66,1,648,59548.93,12,25767.05,81,0,0,15.49
25,40835.81,3,650,9697.51,60,4792.17,52,1,0,11.48
44,90994.3,2,720,34193.85,24,8635.54,37,1,1,12.03
39,90218.94,0,604,11683.14,24,4499.64,79,0,0,12.4
38,47440.0,3,604,13133.4,36,4766.57,65,1,0,12.36
39,75338.99,3,674,20786.85,84,12966.43,81,1,1,10.03
51,62011.16,2,632,10620.72,48,9807.4,22,0,0,14.05
44,48948.93,3,641,87474.96,60,2006.41,85,2,1,12.31
33,51412.11,1,548,87961.29,12,80000.0,79,1,0,18.06
30,138626.25,0,673,31753.88,12,1118.08,100,0,1,10.79
49,194882.13,3,558,45357.61,72,12541.83,72,0,1,11.71
39,78456.33,3,716,48916.57,36,14518.98,80,0,1,9.8
42,46432.0,2,850,12811.65,48,20904.72,69,1,1,10.97
25,63240.54,3,587,52152.8,60,3177.15,88,0,1,10.6
36,49183.63,3,656,49201.45,60,5794.18,93,1,0,12.1
44,188565.99,3,660,40807.72,12,25876.56,75,1,1,10.13
20,250000.0,2,774,31523.18,48,6527.74,60,1,1,10.98
38,29162.22,2,691,9017.91,24,8124.36,56,1,0,12.49
32,42322.44,2,687,9840.48,120,2828.86,65,0,1,10.99
38,35499.87,3,544,20796.7,36,5652.72,60,2,0,14.76
49,105612.59,3,615,30242.9,60,9168.2,77,3,1,13.74
49,50077.26,3,637,13335.62,36,743.25,88,0,1,9.92
33,24500.03,3,667,15319.49,60,5558.07,36,2,1,13.76
30,31004.11,1,566,39532.91,36,16429.78,54,4,0,18.29
44,78193.17,3,758,100000.0,72,11057.15,83,1,1,10.87
34,15000.0,2,651,38073.25,48,46126.37,35,2,0,18.07
38,29814.81,3,546,65857.53,36,17086.74,95,0,0,13.89
58,67990.79,3,850,11886.65,36,3675.76,90,0,1,6.86
27,76558.56,2,579,39587.69,60,2635.56,43,0,1,13.66
41,50066.55,3,692,100000.0,60,17186.17,52,3,0,15.45
26,18014.93,3,654,20731.89,84,37155.3,92,0,0,14.26
48,43486.41,3,545,11503.19,36,3307.95,61,2,1,14.25
33,78291.09,3,646,5281.57,48,3291.2,70,2,1,10.81
53,52480.57,3,639,55769.24,84,9122.93,58,3,0,14.13
32,68538.71,3,755,24206.1,24,24679.73,59,3,1,13.44
37,73333.54,3,729,61801.0,60,7835.32,53,1,1,10.85
36,81273.65,2,585,15190.49,84,12363.7,82,1,1,13.05
30,15000.0,3,736,51447.82,60,8315.54,35,5,0,17.22
46,135061.19,2,579,46190.69,60,27871.69,58,2,1,15.61
33,26237.6,3,655,9239.57,36,18979.38,60,2,0,14.79
23,57643.66,3,622,13133.82,72,17354.87,18,2,0,15.7
51,83014.85,0,583,8221.48,48,11671.47,82,0,1,13.36
34,155292.9,1,558,57069.84,72,7847.43,100,0,1,12.14
29,34373.61,0,730,43710.93,48,3409.3,79,1,0,13.19
42,158872.69,2,609,49271.57,72,7248.52,84,0,1,10.83
42,47620.63,1,710,28441.39,48,3337.78,63,4,0,14.32
41,81765.87,2,590,11799.66,48,3667.83,86,0,1,11.27
33,121335.05,2,652,22968.94,84,13166.9,85,1,1,11.63
43,120275.98,1,572,73016.46,36,1432.48,62,3,0,16.0
32,49632.39,2,713,100000.0,48,11706.52,71,0,0,12.78
31,33118.07,3,766,100000.0,36,2939.44,89,0,1,8.64
19,113695.08,3,613,11298.08,60,18329.37,61,0,1,12.25
43,18761.22,3,698,25624.2,36,8512.15,81,1,1,12.05
29,42818.27,3,669,21513.1,84,1984.61,44,0,0,12.04
37,70321.32,2,684,10316.51,60,13297.72,44,3,0,13.48
29,60452.62,1,612,44550.78,24,4189.24,59,1,0,13.71
32,24658.37,2,660,26737.08,24,3829.7,83,0,0,11.94
25,78616.99,2,688,4054.37,48,8870.43,51,0,1,10.86
38,44580.99,1,658,42627.12,48,9915.9,70,3,0,14.46
37,134525.28,3,760,10528.08,24,3912.92,91,1,1,9.39
19,89850.68,3,778,21979.33,48,15502.99,77,1,1,9.82
34,48948.72,2,722,15203.09,48,16848.46,48,2,0,13.22
43,84201.16,2,745,7320.02,60,47872.0,100,0,1,9.36
22,15000.0,2,512,4763.77,48,22556.1,63,3,0,18.78
40,82850.48,3,651,20074.41,120,761.17,49,1,1,12.24
26,27680.45,2,681,46405.61,84,25827.71,53,1,0,17.1
51,98705.37,2,652,30902.36,36,13439.83,54,2,1,12.86
21,156473.91,2,733,17597.11,36,16997.63,59,1,1,12.69
32,141903.36,3,634,13491.47,36,33360.0,75,0,1,10.04
21,162812.43,3,693,13723.99,24,5814.91,87,0,1,8.75
38,60344.56,3,689,21323.86,24,9235.24,75,2,1,12.38
42,48615.03,3,697,19849.68,60,30525.52,85,1,1,11.89
40,76889.44,0,559,18283.99,48,11294.55,63,4,0,16.46
43,209956.69,3,738,24671.93,48,6156.32,98,0,1,7.49
42,87657.94,3,626,62610.54,36,15916.03,88,2,1,12.0
42,176900.85,3,759,20750.29,36,787.87,63,6,1,13.7
42,27560.16,0,734,5121.52,60,33555.56,61,4,0,16.37
56,59954.37,3,566,9189.7,36,42556.68,74,3,0,15.02
27,49500.51,3,628,17763.02,60,12322.93,82,1,1,12.75
51,75118.92,1,671,60879.38,36,3901.89,43,3,0,14.9
30,250000.0,3,643,20296.68,72,17287.71,81,2,1,11.94
38,35935.09,3,554,8034.38,36,22067.41,84,0,1,12.06
29,69450.04,1,654,31450.45,12,22551.92,37,3,0,15.89
50,84886.39,1,679,17237.43,48,24534.62,69,0,0,12.74
48,156876.41,3,746,22050.33,36,3573.62,77,1,1,9.81
54,149971.53,3,736,23582.11,84,15931.4,77,1,1,9.36
27,37399.31,3,725,16343.69,84,13085.08,86,0,1,10.39
42,16370.2,3,544,65687.63,24,3835.76,81,2,0,14.91
29,88135.71,3,647,20147.33,120,1322.41,65,2,1,12.24
39,34610.93,3,598,24119.97,24,38113.27,34,3,0,19.2
35,119491.36,0,571,16063.75,12,7255.29,65,5,0,17.26
36,63852.92,3,594,14673.06,12,4625.97,97,0,1,11.86
50,250000.0,0,649,20102.61,120,2759.1,89,0,0,12.55
59,34095.47,3,600,29928.21,36,3861.35,72,1,1,12.9
42,40212.71,0,624,35687.54,60,8719.37,42,4,0,18.05
55,120408.7,3,668,15024.7,84,12165.3,75,0,1,9.63
35,218703.61,2,780,20232.4,36,16428.0,69,0,1,8.58
43,30795.77,0,546,19551.8,72,8099.69,76,0,0,15.55
36,88227.84,2,725,28371.73,12,63395.28,42,3,0,14.63
53,58407.39,0,635,22554.66,60,5389.5,100,0,0,12.13
38,225463.46,2,661,21088.02,72,25232.15,64,1,1,11.65
22,29358.6,3,734,16977.37,48,80000.0,59,1,0,14.18
51,92958.42,3,664,49958.34,60,10096.98,73,2,1,12.39
26,155393.18,2,656,12553.79,60,6489.58,40,1,1,11.53
44,54814.84,3,753,25995.98,60,1747.84,68,2,1,10.96
40,100778.8,3,653,14133.24,60,9415.82,66,3,1,11.75
31,60314.88,2,694,16775.65,36,37565.64,67,4,0,15.1
40,69813.75,2,499,46891.88,48,2219.85,94,0,1,13.18
33,36587.89,2,770,16983.83,36,32835.69,72,1,0,12.72
32,66822.6,3,537,69794.95,36,5084.5,28,3,0,17.99
41,81791.01,2,559,30986.45,48,1358.99,62,2,1,14.47
56,34064.78,3,632,22688.46,24,2331.1,82,1,1,11.24
30,240525.66,3,670,13659.46,36,8813.72,86,2,1,10.9
18,71957.7,0,644,26965.52,24,19198.1,75,0,0,13.49
32,50312.62,2,666,57460.84,36,10329.49,33,6,0,17.28
44,131733.46,3,685,7114.24,48,8641.78,77,0,1,9.81
37,36236.12,2,702,5426.84,36,6675.18,87,1,1,10.45
42,144620.82,3,589,31341.7,120,8745.03,100,0,1,10.26
35,21088.37,0,590,57673.78,120,2606.46,54,1,0,16.58
32,45496.44,2,559,19639.47,48,21184.52,55,3,0,17.92
29,99376.76,3,599,27070.07,84,8397.14,47,7,0,15.83
40,113878.29,3,518,25082.36,36,33144.85,69,1,0,13.02
45,23350.33,3,754,13698.48,36,16229.66,61,2,0,13.48
33,69761.58,3,574,40644.73,48,17973.08,93,0,1,11.6
46,56962.38,3,656,12558.62,24,4154.25,97,0,1,8.97
28,50987.75,3,713,28542.64,60,4267.43,69,1,1,12.05
29,45807.71,3,491,24902.96,48,13341.56,46,4,0,17.38
44,38528.52,2,570,37151.15,36,986.3,54,2,0,13.83
44,105154.29,3,718,22819.37,120,43910.99,44,1,0,12.3
43,57639.66,3,687,30448.68,24,745.79,78,0,1,10.15
34,120649.53,2,739,100000.0,60,4450.97,83,0,1,10.34
35,63173.31,0,795,8288.39,36,6655.74,95,0,0,9.25
29,44023.53,0,619,16948.15,36,1950.67,74,0,0,12.15
48,96650.3,3,677,15253.01,48,14531.74,73,3,1,11.67
33,27081.11,2,517,42806.29,60,9489.9,51,2,0,16.46
20,168264.61,1,578,11183.38,48,12461.55,68,0,0,11.79
27,77829.52,2,699,32424.08,84,6999.1,63,2,0,12.64
53,112318.02,2,603,20385.93,48,22164.22,79,1,1,12.06
25,47707.89,2,542,6372.19,12,7100.84,41,2,0,14.97
35,41848.19,2,693,35454.56,60,2425.27,94,0,1,10.14
43,60109.86,2,596,53356.36,36,80000.0,59,0,0,16.11
36,68084.26,2,530,37439.26,36,60448.05,60,3,0,17.71
45,29460.65,3,674,9590.59,24,9073.99,61,1,1,11.34
38,44652.62,3,715,14367.19,120,11029.75,62,1,1,11.0
49,98607.18,3,698,4439.45,60,5152.83,69,1,1,10.27
36,18390.78,3,581,14265.79,48,3586.79,64,1,1,13.38
18,40503.13,2,715,20319.31,48,5928.83,39,5,1,15.77
55,15000.0,0,658,25900.48,84,5690.08,50,3,0,17.43
51,150496.34,3,639,17687.35,36,61874.95,65,1,1,11.87
38,31773.3,3,665,16996.15,48,21435.2,47,0,0,14.07
45,64478.55,0,618,3381.93,60,2437.25,62,1,0,13.26
30,138647.75,3,709,18420.04,60,6471.35,59,1,1,11.22
39,31556.65,1,669,53609.56,36,6045.08,66,3,0,15.47
41,82814.11,2,526,24687.91,48,12816.97,63,3,1,14.98
23,57424.13,1,633,29586.09,60,3730.81,63,0,1,13.34
37,62587.33,2,652,80769.37,36,53274.04,48,2,0,16.37
41,72777.03,3,712,27539.87,48,9027.85,74,0,1,10.73
61,21471.12,3,742,18296.5,36,7769.8,59,2,1,13.39
39,28546.59,3,598,14581.27,60,69635.12,76,0,0,15.34
48,36904.48,3,597,20302.49,60,452.26,63,2,0,13.83
29,84350.37,3,680,19273.05,120,12612.41,62,1,1,12.54
45,67243.06,2,703,23517.24,24,11163.49,71,2,1,12.79
42,106112.61,1,569,47579.06,48,6803.76,54,0,0,14.07
34,100544.34,3,656,8431.62,36,19503.96,77,1,1,12.01
46,107009.91,1,702,26023.77,60,1240.89,76,0,1,10.53
35,231520.31,0,700,40514.52,36,39383.81,30,1,0,15.45
44,101005.84,0,708,30245.58,36,6473.28,81,1,0,11.25
51,77939.77,2,588,38945.04,36,5421.92,92,1,1,12.0
24,189314.29,3,615,23363.05,12,2144.73,80,2,1,10.53
33,77420.88,3,629,97104.67,36,26988.8,84,1,1,12.7
44,48762.21,3,625,19806.29,48,12502.9,79,2,1,13.66
42,41088.19,1,719,6604.01,48,71035.67,37,3,0,17.25
30,42978.63,0,524,24049.62,48,80000.0,71,0,0,17.79
44,49943.04,3,708,100000.0,36,9649.97,52,2,0,13.65
51,88746.15,1,809,11490.92,36,7054.65,51,4,0,11.9
37,110883.6,3,648,14501.37,36,3852.47,73,1,1,10.36
38,58181.37,3,694,9695.0,36,2823.83,65,0,1,10.86
36,20152.22,3,569,93930.66,48,5506.89,62,3,0,15.3
33,69458.75,1,592,20243.96,36,6605.1,69,2,0,14.91
31,122581.17,3,618,26353.16,48,1743.95,48,3,1,13.51
18,141516.98,1,753,16443.18,24,15795.22,63,2,1,11.39
44,28841.13,3,787,16959.85,36,7198.74,65,0,1,10.13
51,26672.13,3,770,29657.0,48,7842.42,58,1,0,11.52
32,50025.64,2,647,35278.57,48,3603.59,84,1,1,11.94
38,70369.03,3,526,13905.96,60,6592.59,100,0,1,11.08
18,162754.46,3,651,13588.88,60,1375.3,70,0,1,10.58
28,58270.28,3,737,16832.72,48,28826.37,73,1,1,12.06
26,20725.53,3,627,27461.24,48,1925.54,95,0,1,12.35
39,141307.16,3,621,11396.77,60,10059.33,78,0,1,10.28
26,74320.02,0,821,14879.46,36,27970.4,57,2,0,13.35
20,250000.0,1,612,14403.58,60,19734.93,90,0,1,12.01
46,41026.4,3,740,38089.73,12,9225.58,80,2,1,11.88
43,82773.12,3,741,77892.5,72,12751.72,45,1,1,11.63
37,87191.38,2,600,43833.22,48,770.9,75,1,1,12.69
48,46268.61,3,808,25172.0,36,39329.0,54,0,0,10.95
29,22552.77,3,629,16913.47,60,7449.91,87,0,1,10.99
46,52360.96,3,606,46009.52,60,11980.26,54,1,1,13.96
42,84309.74,3,528,24207.61,48,2447.55,61,1,1,14.09
