age,income,employment_status,credit_score,loan_amount,loan_term,existing_debts,payment_history,missed_emis,loan_approved,interest_rate
55,29312.09,3,560,7493.96,12,1860.96,37,1,1,13.73
35,104358.26,1,591,24438.99,60,1057.24,55,2,1,13.39
47,56690.08,2,588,25425.77,84,8533.4,77,2,0,13.55
44,53822.26,1,779,36173.23,36,42141.4,100,0,0,12.3
51,88746.15,1,809,11490.92,36,7054.65,51,4,0,11.9
28,106760.59,3,710,84758.14,36,5645.79,68,1,0,11.14
44,59156.44,3,712,22256.09,48,7908.02,56,4,1,12.64
48,37694.89,1,603,9231.22,36,71625.41,69,2,0,17.81
20,20653.05,0,805,21745.89,60,17186.93,35,3,0,17.29
26,39670.78,2,671,17145.15,36,3185.69,96,0,1,10.83
18,41343.59,3,718,100000.0,36,8334.04,70,2,1,12.6
35,63846.34,2,641,51019.08,48,11298.63,86,0,0,12.45
45,48674.56,2,628,22919.17,48,2817.66,65,1,1,13.42
53,90468.75,2,783,20140.07,24,17311.68,73,2,0,10.85
38,41448.63,3,693,47138.51,60,3576.68,90,1,1,10.72
54,57859.64,3,766,48976.2,72,1788.36,72,0,1,9.14
24,121831.29,3,670,2144.71,36,8744.09,73,1,1,11.6
20,73504.0,2,582,36842.03,36,7463.98,55,1,0,14.51
37,57755.71,3,603,22524.82,60,8094.81,60,1,1,11.46
41,41724.06,3,658,7716.26,36,3771.98,51,4,0,13.55
37,40948.12,1,599,44541.26,12,4336.78,56,2,0,16.01
18,35940.93,2,561,100000.0,48,25045.43,92,0,0,15.78
37,43277.83,3,746,34387.1,36,12595.38,100,0,1,8.92
24,94221.11,1,606,53121.8,36,3112.73,47,4,0,16.6
44,52410.75,3,661,93273.87,120,1152.06,77,1,1,11.6
41,26639.12,3,673,11336.58,36,3247.31,64,1,1,10.9
28,172974.87,3,602,4983.77,72,9483.41,95,0,1,10.82
32,72546.22,2,766,37253.19,36,4307.31,72,1,1,9.98
27,25740.84,3,560,18068.24,60,3985.23,69,0,1,13.56
37,45930.77,3,670,7336.82,48,4495.53,56,2,1,11.15
47,63993.18,2,669,20691.21,24,7534.84,42,1,1,12.76
28,166500.78,3,645,39420.37,60,17758.65,83,0,1,10.68
43,30795.77,0,546,19551.8,72,8099.69,76,0,0,15.55
32,107540.68,0,719,11737.43,36,8620.83,76,2,0,12.73
30,138647.75,3,709,18420.04,60,6471.35,59,1,1,11.22
36,41060.73,1,595,21685.93,36,4917.93,67,2,1,14.54
27,50690.4,0,706,4705.16,60,19815.92,84,0,0,12.88
32,32151.5,1,679,19648.97,60,17024.39,87,1,0,13.66
26,52993.43,3,547,7514.03,12,62647.55,48,1,0,16.74
57,58573.99,3,581,37317.62,36,14921.59,58,1,1,14.13
38,88946.47,2,741,6318.05,48,4922.57,44,2,1,12.26
31,115163.72,3,674,49521.08,84,3279.18,73,2,1,10.97
40,38221.08,1,604,15877.65,36,21014.02,85,0,0,13.22
36,18390.78,3,581,14265.79,48,3586.79,64,1,1,13.38
35,59115.78,3,608,27877.18,12,18210.19,58,0,1,13.14
44,71404.95,3,614,11016.75,60,3789.87,63,2,1,12.15
45,69539.53,3,582,27529.04,48,11489.15,100,0,1,10.81
32,49217.08,3,510,12262.65,60,2808.06,91,1,1,12.41
32,64527.79,0,741,14109.62,72,17674.63,83,1,1,12.87
35,148637.67,3,727,30463.46,24,2359.79,75,2,1,10.71
18,75285.32,0,548,8858.52,36,10646.19,69,2,0,14.56
22,47857.3,3,660,8010.67,120,6648.59,53,4,1,13.81
51,44350.59,2,577,26865.02,36,8971.48,50,1,0,14.57
54,54072.91,2,629,21557.52,60,5454.5,59,2,1,13.48
35,159858.44,1,622,25208.95,60,5328.05,52,1,1,13.51
43,53638.35,1,615,28627.17,60,9459.56,59,2,0,15.6
41,59167.25,3,810,23061.05,36,2974.59,68,2,1,9.31
68,44829.06,3,614,35827.61,36,2957.14,69,1,1,12.79
49,115773.39,3,585,23812.1,60,5661.54,58,4,1,14.56
36,194056.06,3,588,4421.16,36,5445.42,78,1,1,11.28
28,78461.85,3,733,5440.86,60,2964.91,66,1,1,9.5
21,62922.79,2,517,100000.0,48,20418.87,73,0,0,14.61
40,61210.24,0,588,22027.73,36,5799.5,56,1,0,14.74
30,15000.0,0,765,47107.77,36,6459.7,82,0,0,13.19
23,93628.54,2,669,16704.56,84,2148.38,60,1,1,11.62
31,64893.31,2,665,21027.53,48,64320.64,98,0,0,12.84
27,77420.37,0,820,15326.03,48,80000.0,65,2,0,13.64
54,39070.49,1,669,100000.0,84,3713.02,68,0,0,12.75
46,47539.96,1,593,26973.06,60,27614.23,80,1,0,15.2
37,46788.14,3,627,14358.73,84,7392.24,84,0,1,9.82
52,110522.43,1,559,5876.8,24,40286.41,86,1,0,14.53
38,47702.74,3,750,100000.0,60,11341.6,100,0,1,9.31
29,208896.92,3,695,19329.3,36,8953.16,81,0,1,10.34
53,77537.54,3,739,39949.97,60,665.63,68,1,1,10.55
43,27850.06,1,747,43686.65,72,3365.71,60,5,0,14.19
27,55429.78,2,616,15210.41,36,8271.08,67,1,0,13.02
36,40497.48,0,574,37720.62,36,9883.94,96,0,0,14.11
29,16048.5,2,645,13584.56,60,2404.67,45,1,0,14.34
24,156323.45,1,580,9973.22,24,3909.75,55,3,0,16.0
47,91298.12,3,663,55914.09,60,14093.19,66,4,1,14.28
57,82448.11,3,740,19408.15,24,2032.03,55,3,1,11.49
24,66121.03,3,636,33349.91,72,9262.5,62,1,1,11.57
43,26128.7,3,661,30599.43,36,27943.88,100,0,0,13.77
31,44794.01,2,642,36693.16,48,11914.0,64,1,0,14.06
33,99217.38,3,714,6340.86,24,11333.14,77,1,1,10.63
32,31865.14,2,596,13790.95,36,1074.76,40,1,1,14.03
29,15000.0,3,474,16990.67,36,3562.03,50,1,0,16.46
38,52246.93,3,687,11325.56,48,63208.99,86,0,0,12.11
29,54992.14,3,729,31045.39,12,4450.8,100,0,1,8.9
40,64947.73,2,685,56926.4,72,28694.94,73,0,0,11.88
37,92698.84,3,598,64611.5,12,4399.12,64,2,0,13.68
35,87777.76,1,559,16791.64,60,6137.54,78,1,0,13.77
28,69930.83,0,689,27821.73,48,13569.59,23,0,0,14.3
32,122678.06,1,661,31461.34,48,8961.5,74,2,1,13.29
45,24067.51,1,639,36206.9,36,11866.95,51,2,0,17.07
43,81044.13,3,795,10910.62,48,3574.6,84,0,1,8.61
28,87196.81,3,574,94510.31,48,2601.2,30,5,0,16.79
38,28460.22,2,792,46222.23,36,3341.34,58,2,1,12.64
45,24301.12,3,652,47198.6,36,4758.47,69,1,1,13.61
21,38270.5,3,503,57685.9,24,6442.8,56,1,0,15.2
43,40258.45,3,635,33769.35,24,22863.0,63,4,0,16.81
31,94094.2,3,726,9683.22,12,8842.65,86,1,1,8.96
43,41409.96,2,620,19708.83,36,13155.53,69,2,1,14.16
30,35817.46,0,532,5879.09,60,9335.7,53,2,0,15.7
19,41482.2,3,636,30701.23,36,2655.97,86,1,1,10.45
21,117146.36,3,581,19237.74,36,8244.24,74,1,1,11.08
38,60344.56,3,689,21323.86,24,9235.24,75,2,1,12.38
40,53768.84,3,711,57710.87,48,17325.3,53,2,0,13.1
28,56049.85,3,565,15281.6,36,2783.35,24,3,0,15.08
44,129993.04,2,593,18003.14,60,1053.2,53,1,0,13.36
21,38196.42,1,710,22417.08,60,9664.98,51,4,0,14.92
37,131834.81,0,581,5054.36,48,11543.18,58,2,0,15.84
25,67934.4,3,563,17803.48,36,6772.43,54,1,1,14.42
31,54379.82,3,555,3015.03,48,8333.35,72,1,1,11.22
38,250000.0,3,678,13788.4,36,19511.75,85,1,1,10.33
29,31780.76,3,674,43658.41,72,5121.46,89,1,1,10.35
34,48425.83,3,595,31502.22,60,6132.51,85,0,1,10.85
48,28582.25,3,650,13686.21,48,8769.51,53,2,1,13.91
32,106029.98,3,772,22757.24,84,2392.72,71,2,1,9.32
46,164969.08,1,572,9320.84,48,6961.17,98,0,0,11.82
26,163073.07,3,493,21985.21,36,7602.68,41,6,0,17.51
43,124787.71,3,686,100000.0,24,41649.4,94,0,0,9.84
52,53179.47,1,641,96436.6,48,6014.23,52,3,0,16.33
18,48091.24,1,593,22973.52,72,9897.24,75,1,0,14.18
30,21967.03,3,702,25037.13,72,20304.9,77,0,0,13.37
43,203114.29,0,717,10060.25,48,3507.0,73,1,1,11.35
35,79331.21,3,473,11597.78,36,32072.06,100,0,0,13.15
41,44570.43,2,597,29429.34,60,47281.3,64,2,0,16.2
31,132831.16,3,835,14473.66,60,7872.29,40,1,1,8.95
38,33401.01,3,696,45402.37,36,4724.77,76,2,0,12.52
36,76417.97,2,704,77323.14,48,41238.16,66,3,0,15.69
49,53982.9,3,743,28741.48,60,17955.13,79,0,1,9.91
40,87834.21,3,651,23894.17,72,8795.27,85,0,1,10.48
41,57633.3,3,713,5740.93,60,33753.65,69,1,0,11.86
33,25070.4,3,707,40058.18,12,30363.37,77,1,0,14.35
33,62651.68,3,693,8822.52,24,5789.16,72,1,1,10.08
33,112343.73,2,624,15765.71,72,10391.36,100,0,1,10.35
41,58833.7,3,663,47460.86,60,14426.07,63,3,1,13.92
33,95327.07,3,602,50201.82,36,8339.26,57,1,0,13.88
40,31974.13,1,651,15165.74,48,2016.52,85,1,0,11.67
58,58938.13,2,556,15880.82,72,3170.8,53,1,0,13.15
46,41162.94,0,586,12588.57,72,2083.36,77,1,0,15.77
34,93731.4,3,627,8448.27,60,13265.53,66,2,1,12.55
50,61016.22,3,574,13255.44,36,2479.09,68,1,1,12.67
33,90585.03,0,609,6060.19,60,9822.37,100,0,1,12.32
18,114992.97,3,636,38042.15,24,50609.97,92,0,1,11.71
27,90669.03,3,682,30200.65,72,33784.93,88,0,1,11.08
19,70535.48,2,725,34489.96,24,1290.24,79,2,1,11.78
34,32894.89,3,612,10264.81,60,2255.89,57,2,1,13.73
38,59774.14,3,756,8467.1,48,3727.46,74,0,1,8.91
54,43483.89,3,725,22989.93,60,2517.39,80,0,1,10.23
41,48706.2,2,690,23185.49,48,1550.27,73,0,1,12.02
35,47823.84,1,662,19578.44,24,8015.72,71,0,1,12.46
46,33257.8,1,675,17473.02,60,16401.05,62,2,0,15.15
18,18501.31,3,744,86562.38,36,21036.92,74,2,0,13.93
40,40099.3,3,747,30971.42,36,5041.83,60,1,1,11.13
45,67240.27,3,756,100000.0,120,6173.96,82,0,1,10.07
23,26664.64,2,653,60789.48,48,11564.29,33,3,0,16.58
49,60440.18,1,694,86044.23,60,7270.02,94,1,0,12.36
41,187242.73,3,757,9324.77,48,18226.04,46,2,1,11.28
33,110617.54,3,600,35402.47,60,12461.07,50,0,1,13.37
44,160512.15,3,624,15593.16,60,5561.9,77,0,1,9.94
60,75710.85,3,651,5821.37,60,1265.68,79,1,1,10.75
39,120632.73,2,721,72896.98,120,36280.35,100,0,1,9.99
40,38778.5,2,723,17414.28,48,4080.27,75,0,1,10.96
33,40676.09,2,631,9470.33,60,11586.07,69,3,0,14.6
29,15000.0,2,529,15809.23,60,1192.02,73,2,0,16.36
46,121989.14,1,669,11649.53,36,8011.9,98,0,1,10.13
29,150873.1,2,576,12645.31,48,8957.64,100,0,1,11.04
38,42962.96,0,530,18448.11,84,9401.29,66,2,0,17.0
33,51412.11,1,548,87961.29,12,80000.0,79,1,0,18.06
42,38089.07,3,676,12925.36,36,4310.81,68,2,1,10.37
41,75326.87,2,758,83068.14,48,18410.28,68,1,1,11.71
48,117590.03,3,653,43437.11,12,13673.74,100,0,1,10.11
32,21043.29,3,666,30242.92,72,4110.75,53,0,0,12.52
35,76547.22,3,744,40074.52,36,18136.28,27,0,0,12.44
28,50716.01,3,526,22268.41,36,6875.22,75,1,0,14.0
33,64089.55,0,691,61626.06,60,19443.02,91,0,0,12.9
41,78857.4,3,649,34668.41,36,57581.85,73,1,0,13.81
45,53480.83,3,695,5815.41,60,9421.96,79,0,1,10.66
28,56266.12,3,611,27917.29,60,6117.29,83,2,0,13.04
46,52663.34,1,584,41240.6,60,23191.85,71,3,0,16.2
51,107171.94,2,661,17479.76,60,32749.83,80,0,1,11.27
42,76976.54,1,781,24367.48,24,3350.09,79,0,1,9.8
56,68346.81,3,718,13490.13,24,5151.5,34,3,1,12.32
30,27929.23,3,609,7316.59,36,15921.46,72,0,0,13.37
25,47707.89,2,542,6372.19,12,7100.84,41,2,0,14.97
20,102662.43,3,515,6440.4,48,3120.25,69,2,1,13.44
52,61243.8,3,755,37617.92,36,13914.61,61,1,1,11.79
44,88940.14,3,573,3004.22,48,15858.96,88,1,1,11.42
37,172802.93,3,623,12923.67,36,5800.01,74,2,1,11.55
40,111654.4,3,755,11937.95,48,8615.76,78,0,1,8.86
26,63316.11,0,520,17575.7,36,4552.48,66,2,0,15.75
62,44064.36,3,769,4988.32,36,2710.16,88,0,1,8.93
39,15000.0,2,629,30427.76,48,4929.22,41,2,0,15.38
39,54120.54,3,558,7954.32,60,8724.87,53,2,0,12.65
45,49236.6,3,630,54498.28,60,1853.65,93,0,1,11.6
42,75676.25,3,592,13394.34,72,5302.78,62,1,1,12.13
40,54592.78,3,685,20404.48,60,8846.97,31,5,0,14.72
30,49403.13,2,598,22093.07,60,26759.9,96,0,1,13.02
42,20585.88,2,497,26779.52,24,5927.8,89,0,0,14.86
56,34064.78,3,632,22688.46,24,2331.1,82,1,1,11.24
51,79697.27,1,541,15651.34,60,6570.47,71,1,0,14.84
53,167635.05,3,666,28982.25,36,4598.25,99,0,1,9.58
32,56471.13,0,555,31981.65,36,14075.33,92,0,0,15.39
28,72888.54,2,610,11942.9,24,5779.63,97,0,1,10.49
36,106031.01,2,664,30979.91,36,538.85,82,1,1,11.24
38,36807.75,3,633,57146.66,60,80000.0,72,3,0,16.72
48,74614.37,3,670,38743.39,36,9342.82,62,2,1,12.3
21,38395.9,2,704,46439.25,36,8859.02,47,1,0,13.94
53,100598.7,1,557,25274.13,36,1734.7,79,0,0,13.15
36,65567.92,3,644,10415.81,60,1873.25,80,0,1,10.41
33,71615.81,2,383,11525.12,60,7391.24,63,1,0,15.89
27,37437.97,3,669,28450.2,36,11340.9,81,0,0,11.32
21,91511.45,3,625,46826.8,60,16352.14,64,1,1,12.28
46,209154.35,3,571,100000.0,36,10274.68,85,2,1,12.27
38,32704.01,3,675,48313.08,60,2475.15,54,0,1,12.07
25,48832.17,3,743,8635.63,60,662.18,51,2,1,11.93
25,68800.38,3,611,11922.49,84,7330.34,65,0,1,12.68
34,95975.07,3,574,100000.0,36,4750.6,84,0,1,13.09
54,42799.09,3,663,18554.89,24,2292.57,49,5,0,14.29
35,15000.0,2,543,22879.85,36,18546.91,88,1,0,16.96
22,135335.71,3,597,10215.55,24,1676.43,40,1,1,11.6
35,94495.14,1,747,77040.21,36,15017.46,65,3,0,13.64
35,21041.07,3,654,32868.39,36,1978.04,44,0,0,12.64
18,41583.5,3,499,11852.79,36,9265.83,23,2,1,17.61
37,153416.15,1,506,9946.14,72,20619.12,76,0,0,13.95
35,142725.41,1,662,28162.97,36,5779.47,66,2,1,13.08
44,105154.29,3,718,22819.37,120,43910.99,44,1,0,12.3
56,53870.19,3,520,42859.74,60,55154.1,60,3,0,18.22
49,62930.89,3,685,34117.81,72,10271.98,77,2,1,12.14
35,55350.7,3,756,17826.04,84,13924.22,63,1,1,10.29
26,117823.6,2,801,14256.36,60,23405.09,66,3,1,11.65
63,35400.97,3,676,19380.96,60,13966.63,62,2,1,14.11
38,36920.43,3,690,14178.12,36,12547.08,59,1,0,12.23
38,109772.44,3,479,19847.7,48,4797.89,59,0,1,13.25
37,58301.5,0,817,22318.09,84,1499.14,58,2,1,11.97
39,136910.19,3,603,10739.19,36,2018.09,56,1,1,12.84
36,40018.32,2,575,36480.89,12,80000.0,51,1,0,17.68
32,57938.25,2,629,16377.4,60,11186.46,63,1,1,12.6
32,34425.48,3,770,11231.67,48,6337.99,58,2,1,11.57
37,60139.23,1,826,16625.85,60,28661.99,50,1,0,11.7
32,24658.37,2,660,26737.08,24,3829.7,83,0,0,11.94
30,44686.2,3,729,23539.39,48,14517.47,92,2,0,11.18
39,25292.11,3,653,30874.77,36,8753.35,69,4,0,14.56
35,90794.5,3,566,45192.07,72,12836.24,71,3,1,13.19
53,92037.7,3,768,62564.43,24,5788.28,57,2,1,11.59
18,21201.82,3,600,27677.88,60,3088.08,89,0,0,10.7
48,133296.53,2,772,9362.6,24,3558.62,100,0,1,7.43
50,250000.0,2,753,17760.13,12,3700.1,67,2,1,11.22
18,61549.92,2,699,9863.0,36,8079.05,60,2,1,12.55
34,40754.9,3,796,85603.65,36,1709.34,76,1,1,9.88
34,250000.0,0,828,100000.0,48,2327.55,72,2,0,10.73
23,27136.06,2,635,37058.35,24,9279.14,60,3,0,15.46
30,60600.83,3,585,43772.76,36,7131.84,78,0,1,12.52
26,66687.54,3,500,26923.49,36,9800.92,86,3,1,14.42
55,134200.28,3,829,29520.63,72,7746.19,55,4,1,10.27
47,74298.3,3,614,6136.66,12,80000.0,100,0,0,12.03
50,44392.23,1,740,20761.47,36,9197.97,42,3,0,14.12
45,33836.3,3,590,10884.31,48,5546.49,54,2,1,14.02
26,48771.77,3,773,27586.59,72,8965.43,74,0,1,9.62
32,32723.33,3,593,21000.72,72,22470.42,100,0,0,12.01
42,61617.13,2,554,100000.0,72,7710.76,59,4,0,17.7
25,42679.85,3,633,45857.87,24,16070.3,50,3,0,15.14
45,24430.25,3,607,27656.32,60,12040.68,79,1,0,14.22
35,127145.51,0,697,17791.0,60,6060.72,65,1,1,12.01
34,44417.84,3,645,84188.8,72,9053.22,81,1,1,13.94
45,27976.44,0,700,21504.9,36,40091.6,68,0,0,16.41
42,54124.62,3,626,28719.72,72,10332.8,54,1,1,12.6
34,62381.43,3,596,22783.68,36,3022.92,100,0,1,10.44
49,20996.69,2,603,15941.43,48,5886.93,16,3,0,16.78
27,73056.52,2,813,22679.23,36,978.24,100,0,1,7.5
44,31942.91,2,668,4584.46,36,9296.55,86,0,1,11.22
43,167145.05,2,491,6385.82,48,30093.44,56,3,0,16.55
34,81991.95,2,608,29135.26,36,2118.78,100,0,1,10.05
41,47101.49,2,657,77231.27,60,9411.92,45,2,0,14.52
25,38288.29,3,797,29102.43,48,21707.91,88,1,1,11.26
47,56219.52,1,732,12378.36,60,24128.25,32,4,0,16.58
36,86480.52,3,576,6944.58,36,29138.08,49,2,1,13.89
32,58965.25,3,843,41258.89,84,1251.06,49,4,1,12.23
48,52559.69,3,647,13992.04,60,13425.77,56,0,1,11.14
30,62008.22,3,749,36849.17,36,1798.01,70,1,1,10.07
23,41676.16,2,557,30088.31,60,2985.93,55,2,0,14.54
22,48731.28,0,458,32294.12,36,18418.71,33,3,0,20.0
44,17128.94,3,537,22626.6,24,9490.51,78,0,0,15.74
25,107391.44,3,389,29938.95,48,16753.06,70,2,0,15.96
55,71630.67,3,818,20018.99,48,3199.93,77,1,1,8.37
18,37643.91,3,667,13250.03,36,35369.43,73,2,0,13.95
54,187070.53,3,576,10190.39,36,16128.35,87,0,1,10.67
40,63083.21,3,686,3268.19,84,19718.22,68,0,1,10.2
37,32154.7,3,665,19055.52,36,2751.31,88,0,1,10.4
32,100111.76,1,699,74272.98,36,26144.69,56,1,0,13.77
41,76025.87,1,746,39500.32,120,5906.68,57,3,0,13.1
37,75867.83,3,626,26427.68,36,4397.42,94,1,1,10.47
49,46376.43,3,579,12244.06,60,15145.57,94,0,1,11.67
39,78456.33,3,716,48916.57,36,14518.98,80,0,1,9.8
39,51171.86,2,714,20021.31,48,3474.41,53,0,1,11.17
34,83580.45,3,658,77648.5,36,63341.82,52,0,0,14.11
37,19092.17,1,824,10048.01,84,49729.35,93,0,0,10.46
41,46151.09,3,614,12088.68,36,14839.31,92,0,1,11.63
20,168264.61,1,578,11183.38,48,12461.55,68,0,0,11.79
24,37788.48,0,683,6729.83,84,11268.72,100,0,1,10.53
45,41676.68,2,596,10408.36,120,1719.87,78,0,0,12.28
39,45762.63,2,689,23922.46,24,9070.72,50,1,0,12.32
36,28886.12,3,583,12459.51,60,8951.19,65,3,0,13.41
38,15915.23,0,617,1007.17,36,4555.03,70,1,0,14.94
41,52137.94,1,801,52021.83,48,5947.05,71,4,1,13.06
32,64959.26,3,617,5725.73,36,748.98,92,0,1,10.6
30,58017.33,3,586,35290.98,36,2704.65,52,1,0,12.86
39,54889.25,0,743,22583.43,36,20370.16,46,1,0,13.06
28,61440.5,0,565,100000.0,48,45761.43,80,0,0,16.49
42,110603.26,3,594,48901.63,48,3154.61,60,1,1,11.95
20,53408.88,3,696,14710.49,36,9728.83,100,0,1,9.44
48,42427.43,2,725,12560.96,48,24303.66,86,0,1,11.61
42,50580.67,3,747,73290.2,120,4816.41,60,4,0,13.84
40,84762.46,2,590,6763.55,60,15934.6,91,1,1,11.91
47,139694.91,2,697,25660.39,48,7833.86,83,0,1,10.84
54,41073.31,3,612,19833.02,72,26646.2,81,0,0,12.34
48,63535.89,3,601,16737.7,48,2247.44,67,1,1,12.12
19,73351.22,1,746,29225.92,24,2684.97,77,0,0,10.39
25,33006.28,3,606,25633.31,48,10716.49,32,3,0,17.39
31,60612.13,1,672,31758.66,36,8921.38,93,0,1,12.15
38,24849.57,2,662,24616.7,60,7659.3,8,5,0,18.51
43,20714.1,0,564,30765.37,84,14412.25,62,4,0,19.79
30,74611.34,1,727,23734.67,36,3195.03,41,2,0,14.21
39,47556.57,3,694,12996.8,36,2060.21,60,0,1,9.96
30,67600.34,3,491,22097.09,36,4914.24,68,1,0,12.59
31,59234.71,0,672,12437.74,36,5495.7,48,3,0,14.48
23,33328.23,3,588,11798.16,60,6101.27,20,2,0,15.04
28,58270.28,3,737,16832.72,48,28826.37,73,1,1,12.06
24,28570.76,3,534,20019.49,24,17508.07,100,0,0,14.11
28,137941.29,3,621,22656.01,60,13811.27,63,2,1,12.53
48,26540.25,2,678,45848.74,36,10117.27,87,0,0,12.61
28,53238.06,3,654,14782.93,120,5249.1,97,0,1,9.26
64,32036.69,3,711,25783.28,36,3449.74,35,4,1,15.81
42,84309.74,3,528,24207.61,48,2447.55,61,1,1,14.09
39,49076.77,3,782,13535.86,24,4046.04,47,3,1,11.6
29,43861.84,2,692,23364.96,36,7762.64,55,1,1,12.65
45,99899.6,3,758,49127.64,60,2552.98,100,0,1,8.57
32,60940.81,2,719,25570.76,48,9600.01,74,3,1,12.48
39,81632.82,2,649,26403.9,72,6671.25,84,0,1,9.87
63,33229.87,1,547,12528.2,48,5446.35,69,3,0,16.76
37,25773.7,3,604,100000.0,84,25887.95,48,2,0,18.06
49,63852.1,2,777,13112.42,120,691.86,82,1,1,9.61
30,49448.76,3,760,5800.93,48,5520.76,92,0,1,7.89
37,87191.38,2,600,43833.22,48,770.9,75,1,1,12.69
55,57071.2,3,424,20093.39,60,10286.24,78,1,0,13.16
31,67713.79,2,632,17284.52,36,17364.47,47,2,0,13.65
56,22606.0,3,626,14236.39,72,2098.32,82,2,1,13.46
45,185918.22,3,630,98456.66,48,2384.97,94,0,1,10.58
32,54255.24,3,692,29251.09,60,1482.82,77,1,1,9.54
44,90994.3,2,720,34193.85,24,8635.54,37,1,1,12.03
47,36255.45,3,729,25086.68,60,5762.99,99,0,1,8.16
44,72027.69,3,685,27338.18,36,6132.42,52,1,0,11.28
22,27399.86,3,505,67433.67,60,5608.44,76,2,0,15.19
30,78530.37,2,622,18021.42,48,3060.71,87,1,1,12.53
35,48359.38,3,834,6866.78,36,25131.42,89,1,1,9.52
37,60932.03,2,679,44110.09,84,10639.63,37,3,0,14.9
44,91015.44,3,679,32773.03,60,2478.32,72,2,1,11.28
39,28580.38,3,678,24013.8,120,4021.67,70,0,0,10.9
24,39707.88,1,683,32099.72,36,3387.78,95,0,1,12.09
41,78778.43,3,459,16373.26,48,33054.99,78,0,1,14.86
44,210856.46,3,630,22394.13,48,16501.71,96,0,1,8.95
43,55113.53,3,646,19823.83,60,7140.3,79,0,1,9.7
48,85364.16,1,752,13722.74,12,44677.32,68,1,0,12.26
46,56151.97,3,653,57030.31,36,34615.04,73,0,0,13.18
42,192018.57,3,518,7116.66,72,6433.6,97,0,1,11.26
37,20987.18,0,684,100000.0,36,5374.57,46,3,0,15.64
21,63371.7,1,585,44439.76,84,5639.98,86,1,0,13.24
42,22576.7,3,552,5311.45,36,3125.2,58,3,1,14.53
40,15000.0,2,583,18410.33,120,45888.71,54,3,0,18.22
40,71573.29,3,693,19248.02,60,2961.9,88,0,1,9.81
25,65101.23,1,750,30137.01,60,19308.57,54,3,0,15.13
27,50468.16,2,688,9981.59,36,16164.02,76,0,0,10.92
48,56178.17,3,700,22598.08,72,5973.77,61,3,1,13.0
37,250000.0,3,687,19992.34,48,49515.7,27,2,0,12.99
44,51281.99,3,658,12208.71,60,1704.29,78,0,1,9.57
38,81314.09,3,705,10922.7,24,7482.4,72,0,1,9.28
38,40553.65,3,456,45937.81,48,4968.93,35,1,0,17.26
47,71477.61,2,658,5668.81,72,21175.35,57,1,1,12.4
32,51899.26,3,566,32283.23,36,11539.9,37,5,0,16.98
38,46802.36,1,743,41689.65,60,1440.44,83,1,1,10.91
33,178320.74,3,638,18493.11,12,27986.55,94,0,1,10.33
33,121335.05,2,652,22968.94,84,13166.9,85,1,1,11.63
34,64993.85,2,529,55870.74,120,2877.01,87,0,0,14.15
40,15025.03,3,731,12532.98,36,5711.98,60,5,0,15.08
33,48213.51,0,700,13611.61,24,2208.6,79,1,0,12.43
50,250000.0,1,694,14818.22,60,6830.56,69,5,1,14.36
29,52135.58,3,584,55952.62,12,9415.55,73,2,1,14.04
36,116067.89,3,588,61934.65,48,5798.49,87,1,1,11.95
33,142224.98,3,667,7210.46,36,5164.36,91,1,1,10.37
52,68280.42,3,594,49266.15,48,1615.27,62,2,1,13.1
39,36131.02,0,684,42409.46,12,11353.05,44,1,0,16.72
48,15000.0,3,477,76334.16,24,1182.69,66,2,1,16.1
23,90264.36,1,610,29974.02,12,8358.88,66,3,0,15.97
40,36722.55,3,793,21260.2,48,1340.56,75,0,1,8.1
46,66548.77,3,685,55059.7,48,8522.84,84,0,1,9.96
38,28285.59,3,663,38527.33,36,8053.65,35,2,0,15.1
48,51065.15,3,808,100000.0,48,12128.88,57,2,1,11.82
32,61097.82,2,463,47427.92,72,19192.71,52,1,0,16.65
52,70344.24,3,584,24905.36,36,23100.01,92,0,1,10.94
60,30672.04,3,617,8610.32,60,1619.64,66,1,1,11.77
34,122779.65,1,718,13839.28,60,7644.9,60,1,0,11.94
33,41850.67,2,720,6983.01,12,60532.81,79,0,0,11.86
52,21923.59,3,580,18544.91,36,9127.99,59,4,0,16.24
53,56082.88,3,729,46205.5,48,3528.58,69,2,1,11.85
32,61121.88,2,617,21961.87,60,7482.33,100,0,1,11.43
33,65930.32,3,746,49880.24,36,5521.11,100,0,1,8.73
35,135574.89,1,567,28855.59,120,2498.74,62,0,1,12.86
24,51954.87,2,640,15954.98,60,19324.02,66,3,0,14.53
28,55727.46,3,610,23625.93,36,14535.55,58,1,1,13.07
27,30886.96,2,734,32134.24,24,2133.44,35,2,0,12.98
30,97961.72,3,608,24621.58,36,7381.45,88,0,1,10.33
37,66875.33,1,646,24848.37,48,4598.73,100,0,0,10.71
40,46536.09,0,690,11905.55,48,1633.38,62,0,0,12.35
53,19095.26,1,693,15578.06,60,1968.8,55,0,0,12.51
28,142435.89,3,720,100000.0,60,2284.81,65,1,1,10.66
47,28663.85,3,666,58851.53,36,7643.19,71,1,0,12.63
35,41991.95,3,616,6774.54,48,5125.83,49,1,1,13.03
37,74236.16,2,622,3315.7,12,3105.13,61,2,1,12.99
44,29204.12,3,652,23410.83,36,5475.93,88,1,1,13.32
26,24437.99,3,669,45016.23,60,17112.0,72,1,0,13.19
